id,admin1_ref,code,name,from_cods,reference_period_start,reference_period_end,admin1_code,admin1_name,location_code,location_name,location_ref
#adm2+hapi_id,#adm1+hapi_id,#adm2+code,#adm2+name,,#date+start,#date+end,#adm1+code,#adm1+code,#country+code,#country+code,#country+hapi_id
4577,358,SY1400,Quneitra,True,2020-12-17T00:00:00,,SY14,Quneitra,SYR,Syrian Arab Republic,216
4578,358,SY1402,Al Fiq,True,2020-12-17T00:00:00,,SY14,Quneitra,SYR,Syrian Arab Republic,216
4579,359,TD0101,Batha Ouest,True,2017-06-15T00:00:00,,TD01,Batha,TCD,Chad,44
4580,359,TD0102,Batha Est,True,2017-06-15T00:00:00,,TD01,Batha,TCD,Chad,44
4581,359,TD0103,Fitri,True,2017-06-15T00:00:00,,TD01,Batha,TCD,Chad,44
4582,360,TD0201,Borkou,True,2017-06-15T00:00:00,,TD02,Borkou,TCD,Chad,44
4583,360,TD0202,Borkou Yala,True,2017-06-15T00:00:00,,TD02,Borkou,TCD,Chad,44
4584,361,TD0301,Baguirmi,True,2017-06-15T00:00:00,,TD03,Chari-Baguirmi,TCD,Chad,44
4585,361,TD0302,Chari,True,2017-06-15T00:00:00,,TD03,Chari-Baguirmi,TCD,Chad,44
4586,361,TD0303,Loug-Chari,True,2017-06-15T00:00:00,,TD03,Chari-Baguirmi,TCD,Chad,44
4587,362,TD0401,Guera,True,2017-06-15T00:00:00,,TD04,Guera,TCD,Chad,44
4588,362,TD0402,Abtouyour,True,2017-06-15T00:00:00,,TD04,Guera,TCD,Chad,44
4589,362,TD0403,Barh-Signaka,True,2017-06-15T00:00:00,,TD04,Guera,TCD,Chad,44
4590,362,TD0404,Mangalme,True,2017-06-15T00:00:00,,TD04,Guera,TCD,Chad,44
4591,363,TD0501,Dagana,True,2017-06-15T00:00:00,,TD05,Hadjer-Lamis,TCD,Chad,44
4592,363,TD0502,Dababa,True,2017-06-15T00:00:00,,TD05,Hadjer-Lamis,TCD,Chad,44
4593,363,TD0503,Haraze-Al-Biar,True,2017-06-15T00:00:00,,TD05,Hadjer-Lamis,TCD,Chad,44
4594,364,TD0601,Kanem,True,2017-06-15T00:00:00,,TD06,Kanem,TCD,Chad,44
4595,364,TD0602,Nord Kanem,True,2017-06-15T00:00:00,,TD06,Kanem,TCD,Chad,44
4596,364,TD0603,Wadi Bissam,True,2017-06-15T00:00:00,,TD06,Kanem,TCD,Chad,44
4597,365,TD0701,Mamdi,True,2017-06-15T00:00:00,,TD07,Lac,TCD,Chad,44
4598,365,TD0702,Wayi,True,2017-06-15T00:00:00,,TD07,Lac,TCD,Chad,44
4599,365,TD0703,Kaya,True,2017-06-15T00:00:00,,TD07,Lac,TCD,Chad,44
4600,365,TD0704,Fouli,True,2017-06-15T00:00:00,,TD07,Lac,TCD,Chad,44
4601,366,TD0801,Lac Wey,True,2017-06-15T00:00:00,,TD08,Logone Occidental,TCD,Chad,44
4602,366,TD0802,Dodje,True,2017-06-15T00:00:00,,TD08,Logone Occidental,TCD,Chad,44
4603,366,TD0803,Gueni,True,2017-06-15T00:00:00,,TD08,Logone Occidental,TCD,Chad,44
4604,366,TD0804,Ngourkosso,True,2017-06-15T00:00:00,,TD08,Logone Occidental,TCD,Chad,44
4605,367,TD0901,La Pende,True,2017-06-15T00:00:00,,TD09,Logone Oriental,TCD,Chad,44
4606,367,TD0902,Kouh Est,True,2017-06-15T00:00:00,,TD09,Logone Oriental,TCD,Chad,44
4607,367,TD0903,Kouh Ouest,True,2017-06-15T00:00:00,,TD09,Logone Oriental,TCD,Chad,44
4608,367,TD0904,La Nya,True,2017-06-15T00:00:00,,TD09,Logone Oriental,TCD,Chad,44
4609,367,TD0905,La Nya Pende,True,2017-06-15T00:00:00,,TD09,Logone Oriental,TCD,Chad,44
4610,367,TD0906,Monts de Lam,True,2017-06-15T00:00:00,,TD09,Logone Oriental,TCD,Chad,44
4611,368,TD1001,Mandoul Oriental,True,2017-06-15T00:00:00,,TD10,Mandoul,TCD,Chad,44
4612,368,TD1002,Barh-Sara,True,2017-06-15T00:00:00,,TD10,Mandoul,TCD,Chad,44
4613,368,TD1003,Mandoul Occidental,True,2017-06-15T00:00:00,,TD10,Mandoul,TCD,Chad,44
4614,369,TD1101,Mayo-Boneye,True,2017-06-15T00:00:00,,TD11,Mayo-Kebbi Est,TCD,Chad,44
4615,369,TD1102,Kabbia,True,2017-06-15T00:00:00,,TD11,Mayo-Kebbi Est,TCD,Chad,44
4616,369,TD1103,Mayo-Lemie,True,2017-06-15T00:00:00,,TD11,Mayo-Kebbi Est,TCD,Chad,44
4617,369,TD1104,Mont Illi,True,2017-06-15T00:00:00,,TD11,Mayo-Kebbi Est,TCD,Chad,44
4618,370,TD1201,Mayo-Dallah,True,2017-06-15T00:00:00,,TD12,Mayo-Kebbi Ouest,TCD,Chad,44
4619,370,TD1202,Lac Lere,True,2017-06-15T00:00:00,,TD12,Mayo-Kebbi Ouest,TCD,Chad,44
4620,370,TD1203,Mayo-Binder,True,2017-06-15T00:00:00,,TD12,Mayo-Kebbi Ouest,TCD,Chad,44
4621,371,TD1301,Bahr-Koh,True,2017-06-15T00:00:00,,TD13,Moyen-Chari,TCD,Chad,44
4622,371,TD1302,Grande Sido,True,2017-06-15T00:00:00,,TD13,Moyen-Chari,TCD,Chad,44
4623,371,TD1303,Lac Iro,True,2017-06-15T00:00:00,,TD13,Moyen-Chari,TCD,Chad,44
4624,372,TD1401,Ouara,True,2017-06-15T00:00:00,,TD14,Ouaddai,TCD,Chad,44
4625,372,TD1402,Abdi,True,2017-06-15T00:00:00,,TD14,Ouaddai,TCD,Chad,44
4626,372,TD1403,Assoungha,True,2017-06-15T00:00:00,,TD14,Ouaddai,TCD,Chad,44
4627,373,TD1501,Bahr-Azoum,True,2017-06-15T00:00:00,,TD15,Salamat,TCD,Chad,44
4628,373,TD1502,Aboudeia,True,2017-06-15T00:00:00,,TD15,Salamat,TCD,Chad,44
4629,373,TD1503,Haraze-Mangueigne,True,2017-06-15T00:00:00,,TD15,Salamat,TCD,Chad,44
4630,374,TD1601,Tandjile Est,True,2017-06-15T00:00:00,,TD16,Tandjile,TCD,Chad,44
4631,374,TD1602,Tandjile Ouest,True,2017-06-15T00:00:00,,TD16,Tandjile,TCD,Chad,44
4632,374,TD1603,Tandjile Centre,True,2017-06-15T00:00:00,,TD16,Tandjile,TCD,Chad,44
4633,375,TD1701,Biltine,True,2017-06-15T00:00:00,,TD17,Wadi Fira,TCD,Chad,44
4634,375,TD1702,Dar-Tama,True,2017-06-15T00:00:00,,TD17,Wadi Fira,TCD,Chad,44
4635,375,TD1703,Kobe,True,2017-06-15T00:00:00,,TD17,Wadi Fira,TCD,Chad,44
4636,375,TD1704,Megri,True,2017-06-15T00:00:00,,TD17,Wadi Fira,TCD,Chad,44
4637,376,TD1801,N'Djamena,True,2017-06-15T00:00:00,,TD18,N'Djamena,TCD,Chad,44
4638,377,TD1901,Barh-El-Gazel Sud,True,2017-06-15T00:00:00,,TD19,Barh-El-Gazel,TCD,Chad,44
4639,377,TD1902,Barh-El-Gazel Nord,True,2017-06-15T00:00:00,,TD19,Barh-El-Gazel,TCD,Chad,44
4640,377,TD1903,Barh-El-Gazel Ouest,True,2017-06-15T00:00:00,,TD19,Barh-El-Gazel,TCD,Chad,44
4641,378,TD2001,Am-Djarass,True,2017-06-15T00:00:00,,TD20,Ennedi Est,TCD,Chad,44
4642,378,TD2002,Wadi Hawar,True,2017-06-15T00:00:00,,TD20,Ennedi Est,TCD,Chad,44
4643,379,TD2101,Kimiti,True,2017-06-15T00:00:00,,TD21,Sila,TCD,Chad,44
4644,379,TD2102,Djourf Al Ahmar,True,2017-06-15T00:00:00,,TD21,Sila,TCD,Chad,44
4645,380,TD2201,Tibesti Est,True,2017-06-15T00:00:00,,TD22,Tibesti,TCD,Chad,44
4646,380,TD2202,Tibesti Ouest,True,2017-06-15T00:00:00,,TD22,Tibesti,TCD,Chad,44
4647,381,TD2301,Fada,True,2017-06-15T00:00:00,,TD23,Ennedi Ouest,TCD,Chad,44
4648,381,TD2303,Mourtcha,True,2017-06-15T00:00:00,,TD23,Ennedi Ouest,TCD,Chad,44
4649,382,UA0102,Bakhchysaraiskyi,True,2024-04-16T00:00:00,,UA01,Autonomous Republic of Crimea,UKR,Ukraine,232
4650,382,UA0104,Bilohirskyi,True,2024-04-16T00:00:00,,UA01,Autonomous Republic of Crimea,UKR,Ukraine,232
4651,382,UA0106,Dzhankoiskyi,True,2024-04-16T00:00:00,,UA01,Autonomous Republic of Crimea,UKR,Ukraine,232
4652,382,UA0108,Yevpatoriiskyi,True,2024-04-16T00:00:00,,UA01,Autonomous Republic of Crimea,UKR,Ukraine,232
4653,382,UA0110,Kerchenskyi,True,2024-04-16T00:00:00,,UA01,Autonomous Republic of Crimea,UKR,Ukraine,232
4654,382,UA0112,Kurmanskyi,True,2024-04-16T00:00:00,,UA01,Autonomous Republic of Crimea,UKR,Ukraine,232
4655,382,UA0114,Perekopskyi,True,2024-04-16T00:00:00,,UA01,Autonomous Republic of Crimea,UKR,Ukraine,232
4656,382,UA0116,Simferopolskyi,True,2024-04-16T00:00:00,,UA01,Autonomous Republic of Crimea,UKR,Ukraine,232
4657,382,UA0118,Feodosiiskyi,True,2024-04-16T00:00:00,,UA01,Autonomous Republic of Crimea,UKR,Ukraine,232
4658,382,UA0120,Yaltynskyi,True,2024-04-16T00:00:00,,UA01,Autonomous Republic of Crimea,UKR,Ukraine,232
4659,383,UA0502,Vinnytskyi,True,2024-04-16T00:00:00,,UA05,Vinnytska,UKR,Ukraine,232
4660,383,UA0504,Haisynskyi,True,2024-04-16T00:00:00,,UA05,Vinnytska,UKR,Ukraine,232
4661,383,UA0506,Zhmerynskyi,True,2024-04-16T00:00:00,,UA05,Vinnytska,UKR,Ukraine,232
4662,383,UA0508,Mohyliv-Podilskyi,True,2024-04-16T00:00:00,,UA05,Vinnytska,UKR,Ukraine,232
4663,383,UA0510,Tulchynskyi,True,2024-04-16T00:00:00,,UA05,Vinnytska,UKR,Ukraine,232
4664,383,UA0512,Khmilnytskyi,True,2024-04-16T00:00:00,,UA05,Vinnytska,UKR,Ukraine,232
4665,384,UA0702,Volodymyrskyi,True,2024-04-16T00:00:00,,UA07,Volynska,UKR,Ukraine,232
4666,384,UA0704,Kamin-Kashyrskyi,True,2024-04-16T00:00:00,,UA07,Volynska,UKR,Ukraine,232
4667,384,UA0706,Kovelskyi,True,2024-04-16T00:00:00,,UA07,Volynska,UKR,Ukraine,232
4668,384,UA0708,Lutskyi,True,2024-04-16T00:00:00,,UA07,Volynska,UKR,Ukraine,232
4669,385,UA1202,Dniprovskyi,True,2024-04-16T00:00:00,,UA12,Dnipropetrovska,UKR,Ukraine,232
4670,385,UA1204,Kamianskyi,True,2024-04-16T00:00:00,,UA12,Dnipropetrovska,UKR,Ukraine,232
4671,385,UA1206,Kryvorizkyi,True,2024-04-16T00:00:00,,UA12,Dnipropetrovska,UKR,Ukraine,232
4672,385,UA1208,Nikopolskyi,True,2024-04-16T00:00:00,,UA12,Dnipropetrovska,UKR,Ukraine,232
4673,385,UA1210,Novomoskovskyi,True,2024-04-16T00:00:00,,UA12,Dnipropetrovska,UKR,Ukraine,232
4674,385,UA1212,Pavlohradskyi,True,2024-04-16T00:00:00,,UA12,Dnipropetrovska,UKR,Ukraine,232
4675,385,UA1214,Synelnykivskyi,True,2024-04-16T00:00:00,,UA12,Dnipropetrovska,UKR,Ukraine,232
4676,386,UA1402,Bakhmutskyi,True,2024-04-16T00:00:00,,UA14,Donetska,UKR,Ukraine,232
4677,386,UA1404,Volnovaskyi,True,2024-04-16T00:00:00,,UA14,Donetska,UKR,Ukraine,232
4678,386,UA1406,Horlivskyi,True,2024-04-16T00:00:00,,UA14,Donetska,UKR,Ukraine,232
4679,386,UA1408,Donetskyi,True,2024-04-16T00:00:00,,UA14,Donetska,UKR,Ukraine,232
4680,386,UA1410,Kalmiuskyi,True,2024-04-16T00:00:00,,UA14,Donetska,UKR,Ukraine,232
4681,386,UA1412,Kramatorskyi,True,2024-04-16T00:00:00,,UA14,Donetska,UKR,Ukraine,232
4682,386,UA1414,Mariupolskyi,True,2024-04-16T00:00:00,,UA14,Donetska,UKR,Ukraine,232
4683,386,UA1416,Pokrovskyi,True,2024-04-16T00:00:00,,UA14,Donetska,UKR,Ukraine,232
4684,387,UA1802,Berdychivskyi,True,2024-04-16T00:00:00,,UA18,Zhytomyrska,UKR,Ukraine,232
4685,387,UA1804,Zhytomyrskyi,True,2024-04-16T00:00:00,,UA18,Zhytomyrska,UKR,Ukraine,232
4686,387,UA1806,Korostenskyi,True,2024-04-16T00:00:00,,UA18,Zhytomyrska,UKR,Ukraine,232
4687,387,UA1808,Zviahelskyi,True,2024-04-16T00:00:00,,UA18,Zhytomyrska,UKR,Ukraine,232
4688,388,UA2102,Berehivskyi,True,2024-04-16T00:00:00,,UA21,Zakarpatska,UKR,Ukraine,232
4689,388,UA2104,Mukachivskyi,True,2024-04-16T00:00:00,,UA21,Zakarpatska,UKR,Ukraine,232
4690,388,UA2106,Rakhivskyi,True,2024-04-16T00:00:00,,UA21,Zakarpatska,UKR,Ukraine,232
4691,388,UA2108,Tiachivskyi,True,2024-04-16T00:00:00,,UA21,Zakarpatska,UKR,Ukraine,232
4692,388,UA2110,Uzhhorodskyi,True,2024-04-16T00:00:00,,UA21,Zakarpatska,UKR,Ukraine,232
4693,388,UA2112,Khustskyi,True,2024-04-16T00:00:00,,UA21,Zakarpatska,UKR,Ukraine,232
4694,389,UA2302,Berdianskyi,True,2024-04-16T00:00:00,,UA23,Zaporizka,UKR,Ukraine,232
4695,389,UA2304,Vasylivskyi,True,2024-04-16T00:00:00,,UA23,Zaporizka,UKR,Ukraine,232
4696,389,UA2306,Zaporizkyi,True,2024-04-16T00:00:00,,UA23,Zaporizka,UKR,Ukraine,232
4697,389,UA2308,Melitopolskyi,True,2024-04-16T00:00:00,,UA23,Zaporizka,UKR,Ukraine,232
4698,389,UA2310,Polohivskyi,True,2024-04-16T00:00:00,,UA23,Zaporizka,UKR,Ukraine,232
4699,390,UA2602,Verkhovynskyi,True,2024-04-16T00:00:00,,UA26,Ivano-Frankivska,UKR,Ukraine,232
4700,390,UA2604,Ivano-Frankivskyi,True,2024-04-16T00:00:00,,UA26,Ivano-Frankivska,UKR,Ukraine,232
4701,390,UA2606,Kaluskyi,True,2024-04-16T00:00:00,,UA26,Ivano-Frankivska,UKR,Ukraine,232
4702,390,UA2608,Kolomyiskyi,True,2024-04-16T00:00:00,,UA26,Ivano-Frankivska,UKR,Ukraine,232
4703,390,UA2610,Kosivskyi,True,2024-04-16T00:00:00,,UA26,Ivano-Frankivska,UKR,Ukraine,232
4704,390,UA2612,Nadvirnianskyi,True,2024-04-16T00:00:00,,UA26,Ivano-Frankivska,UKR,Ukraine,232
4705,391,UA3200,Chornobyl Exclusion Zone,True,2024-04-16T00:00:00,,UA32,Kyivska,UKR,Ukraine,232
4706,391,UA3202,Bilotserkivskyi,True,2024-04-16T00:00:00,,UA32,Kyivska,UKR,Ukraine,232
4707,391,UA3204,Boryspilskyi,True,2024-04-16T00:00:00,,UA32,Kyivska,UKR,Ukraine,232
4708,391,UA3206,Brovarskyi,True,2024-04-16T00:00:00,,UA32,Kyivska,UKR,Ukraine,232
4709,391,UA3208,Buchanskyi,True,2024-04-16T00:00:00,,UA32,Kyivska,UKR,Ukraine,232
4710,391,UA3210,Vyshhorodskyi,True,2024-04-16T00:00:00,,UA32,Kyivska,UKR,Ukraine,232
4711,391,UA3212,Obukhivskyi,True,2024-04-16T00:00:00,,UA32,Kyivska,UKR,Ukraine,232
4712,391,UA3214,Fastivskyi,True,2024-04-16T00:00:00,,UA32,Kyivska,UKR,Ukraine,232
4713,392,UA3502,Holovanivskyi,True,2024-04-16T00:00:00,,UA35,Kirovohradska,UKR,Ukraine,232
4714,392,UA3504,Kropyvnytskyi,True,2024-04-16T00:00:00,,UA35,Kirovohradska,UKR,Ukraine,232
4715,392,UA3506,Novoukrainskyi,True,2024-04-16T00:00:00,,UA35,Kirovohradska,UKR,Ukraine,232
4716,392,UA3508,Oleksandriiskyi,True,2024-04-16T00:00:00,,UA35,Kirovohradska,UKR,Ukraine,232
4717,393,UA4402,Alchevskyi,True,2024-04-16T00:00:00,,UA44,Luhanska,UKR,Ukraine,232
4718,393,UA4404,Dovzhanskyi,True,2024-04-16T00:00:00,,UA44,Luhanska,UKR,Ukraine,232
4719,393,UA4406,Luhanskyi,True,2024-04-16T00:00:00,,UA44,Luhanska,UKR,Ukraine,232
4720,393,UA4408,Rovenkivskyi,True,2024-04-16T00:00:00,,UA44,Luhanska,UKR,Ukraine,232
4721,393,UA4410,Svativskyi,True,2024-04-16T00:00:00,,UA44,Luhanska,UKR,Ukraine,232
4722,393,UA4412,Sievierodonetskyi,True,2024-04-16T00:00:00,,UA44,Luhanska,UKR,Ukraine,232
4723,393,UA4414,Starobilskyi,True,2024-04-16T00:00:00,,UA44,Luhanska,UKR,Ukraine,232
4724,393,UA4416,Shchastynskyi,True,2024-04-16T00:00:00,,UA44,Luhanska,UKR,Ukraine,232
4725,394,UA4602,Drohobytskyi,True,2024-04-16T00:00:00,,UA46,Lvivska,UKR,Ukraine,232
4726,394,UA4604,Zolochivskyi,True,2024-04-16T00:00:00,,UA46,Lvivska,UKR,Ukraine,232
4727,394,UA4606,Lvivskyi,True,2024-04-16T00:00:00,,UA46,Lvivska,UKR,Ukraine,232
4728,394,UA4608,Sambirskyi,True,2024-04-16T00:00:00,,UA46,Lvivska,UKR,Ukraine,232
4729,394,UA4610,Stryiskyi,True,2024-04-16T00:00:00,,UA46,Lvivska,UKR,Ukraine,232
4730,394,UA4612,Chervonohradskyi,True,2024-04-16T00:00:00,,UA46,Lvivska,UKR,Ukraine,232
4731,394,UA4614,Yavorivskyi,True,2024-04-16T00:00:00,,UA46,Lvivska,UKR,Ukraine,232
4732,395,UA4802,Bashtanskyi,True,2024-04-16T00:00:00,,UA48,Mykolaivska,UKR,Ukraine,232
4733,395,UA4804,Voznesenskyi,True,2024-04-16T00:00:00,,UA48,Mykolaivska,UKR,Ukraine,232
4734,395,UA4806,Mykolaivskyi,True,2024-04-16T00:00:00,,UA48,Mykolaivska,UKR,Ukraine,232
4735,395,UA4808,Pervomaiskyi,True,2024-04-16T00:00:00,,UA48,Mykolaivska,UKR,Ukraine,232
4736,396,UA5102,Berezivskyi,True,2024-04-16T00:00:00,,UA51,Odeska,UKR,Ukraine,232
4737,396,UA5104,Bilhorod-Dnistrovskyi,True,2024-04-16T00:00:00,,UA51,Odeska,UKR,Ukraine,232
4738,396,UA5106,Bolhradskyi,True,2024-04-16T00:00:00,,UA51,Odeska,UKR,Ukraine,232
4739,396,UA5108,Izmailskyi,True,2024-04-16T00:00:00,,UA51,Odeska,UKR,Ukraine,232
4740,396,UA5110,Odeskyi,True,2024-04-16T00:00:00,,UA51,Odeska,UKR,Ukraine,232
4741,396,UA5112,Podilskyi,True,2024-04-16T00:00:00,,UA51,Odeska,UKR,Ukraine,232
4742,396,UA5114,Rozdilnianskyi,True,2024-04-16T00:00:00,,UA51,Odeska,UKR,Ukraine,232
4743,397,UA5302,Kremenchutskyi,True,2024-04-16T00:00:00,,UA53,Poltavska,UKR,Ukraine,232
4744,397,UA5304,Lubenskyi,True,2024-04-16T00:00:00,,UA53,Poltavska,UKR,Ukraine,232
4745,397,UA5306,Myrhorodskyi,True,2024-04-16T00:00:00,,UA53,Poltavska,UKR,Ukraine,232
4746,397,UA5308,Poltavskyi,True,2024-04-16T00:00:00,,UA53,Poltavska,UKR,Ukraine,232
4747,398,UA5602,Varaskyi,True,2024-04-16T00:00:00,,UA56,Rivnenska,UKR,Ukraine,232
4748,398,UA5604,Dubenskyi,True,2024-04-16T00:00:00,,UA56,Rivnenska,UKR,Ukraine,232
4749,398,UA5606,Rivnenskyi,True,2024-04-16T00:00:00,,UA56,Rivnenska,UKR,Ukraine,232
4750,398,UA5608,Sarnenskyi,True,2024-04-16T00:00:00,,UA56,Rivnenska,UKR,Ukraine,232
4751,399,UA5902,Konotopskyi,True,2024-04-16T00:00:00,,UA59,Sumska,UKR,Ukraine,232
4752,399,UA5904,Okhtyrskyi,True,2024-04-16T00:00:00,,UA59,Sumska,UKR,Ukraine,232
4753,399,UA5906,Romenskyi,True,2024-04-16T00:00:00,,UA59,Sumska,UKR,Ukraine,232
4754,399,UA5908,Sumskyi,True,2024-04-16T00:00:00,,UA59,Sumska,UKR,Ukraine,232
4755,399,UA5910,Shostkynskyi,True,2024-04-16T00:00:00,,UA59,Sumska,UKR,Ukraine,232
4756,400,UA6102,Kremenetskyi,True,2024-04-16T00:00:00,,UA61,Ternopilska,UKR,Ukraine,232
4757,400,UA6104,Ternopilskyi,True,2024-04-16T00:00:00,,UA61,Ternopilska,UKR,Ukraine,232
4758,400,UA6106,Chortkivskyi,True,2024-04-16T00:00:00,,UA61,Ternopilska,UKR,Ukraine,232
4759,401,UA6302,Bohodukhivskyi,True,2024-04-16T00:00:00,,UA63,Kharkivska,UKR,Ukraine,232
4760,401,UA6304,Iziumskyi,True,2024-04-16T00:00:00,,UA63,Kharkivska,UKR,Ukraine,232
4761,401,UA6306,Krasnohradskyi,True,2024-04-16T00:00:00,,UA63,Kharkivska,UKR,Ukraine,232
4762,401,UA6308,Kupianskyi,True,2024-04-16T00:00:00,,UA63,Kharkivska,UKR,Ukraine,232
4763,401,UA6310,Lozivskyi,True,2024-04-16T00:00:00,,UA63,Kharkivska,UKR,Ukraine,232
4764,401,UA6312,Kharkivskyi,True,2024-04-16T00:00:00,,UA63,Kharkivska,UKR,Ukraine,232
4765,401,UA6314,Chuhuivskyi,True,2024-04-16T00:00:00,,UA63,Kharkivska,UKR,Ukraine,232
4766,402,UA6502,Beryslavskyi,True,2024-04-16T00:00:00,,UA65,Khersonska,UKR,Ukraine,232
4767,402,UA6504,Henicheskyi,True,2024-04-16T00:00:00,,UA65,Khersonska,UKR,Ukraine,232
4768,402,UA6506,Kakhovskyi,True,2024-04-16T00:00:00,,UA65,Khersonska,UKR,Ukraine,232
4769,402,UA6508,Skadovskyi,True,2024-04-16T00:00:00,,UA65,Khersonska,UKR,Ukraine,232
4770,402,UA6510,Khersonskyi,True,2024-04-16T00:00:00,,UA65,Khersonska,UKR,Ukraine,232
4771,403,UA6802,Kamianets-Podilskyi,True,2024-04-16T00:00:00,,UA68,Khmelnytska,UKR,Ukraine,232
4772,403,UA6804,Khmelnytskyi,True,2024-04-16T00:00:00,,UA68,Khmelnytska,UKR,Ukraine,232
4773,403,UA6806,Shepetivskyi,True,2024-04-16T00:00:00,,UA68,Khmelnytska,UKR,Ukraine,232
4774,404,UA7102,Zvenyhorodskyi,True,2024-04-16T00:00:00,,UA71,Cherkaska,UKR,Ukraine,232
4775,404,UA7104,Zolotoniskyi,True,2024-04-16T00:00:00,,UA71,Cherkaska,UKR,Ukraine,232
4776,404,UA7106,Umanskyi,True,2024-04-16T00:00:00,,UA71,Cherkaska,UKR,Ukraine,232
4777,404,UA7108,Cherkaskyi,True,2024-04-16T00:00:00,,UA71,Cherkaska,UKR,Ukraine,232
4778,405,UA7302,Vyzhnytskyi,True,2024-04-16T00:00:00,,UA73,Chernivetska,UKR,Ukraine,232
4779,405,UA7304,Dnistrovskyi,True,2024-04-16T00:00:00,,UA73,Chernivetska,UKR,Ukraine,232
4780,405,UA7306,Chernivetskyi,True,2024-04-16T00:00:00,,UA73,Chernivetska,UKR,Ukraine,232
4781,406,UA7402,Koriukivskyi,True,2024-04-16T00:00:00,,UA74,Chernihivska,UKR,Ukraine,232
4782,406,UA7404,Nizhynskyi,True,2024-04-16T00:00:00,,UA74,Chernihivska,UKR,Ukraine,232
4783,406,UA7406,Novhorod-Siverskyi,True,2024-04-16T00:00:00,,UA74,Chernihivska,UKR,Ukraine,232
4784,406,UA7408,Prylutskyi,True,2024-04-16T00:00:00,,UA74,Chernihivska,UKR,Ukraine,232
4785,406,UA7410,Chernihivskyi,True,2024-04-16T00:00:00,,UA74,Chernihivska,UKR,Ukraine,232
4786,407,UA8000,Kyiv,True,2024-04-16T00:00:00,,UA80,Kyiv,UKR,Ukraine,232
4787,408,UA8500,Sevastopol,True,2024-04-16T00:00:00,,UA85,Sevastopol,UKR,Ukraine,232
4788,409,VE0101,Libertador,True,2021-02-23T00:00:00,,VE01,Distrito Capital,VEN,Venezuela (Bolivarian Republic of),240
4789,410,VE0201,Autonomo Alto Orinoco,True,2021-02-23T00:00:00,,VE02,Amazonas,VEN,Venezuela (Bolivarian Republic of),240
4790,410,VE0202,Autonomo Atabapo,True,2021-02-23T00:00:00,,VE02,Amazonas,VEN,Venezuela (Bolivarian Republic of),240
4791,410,VE0203,Autonomo Atures,True,2021-02-23T00:00:00,,VE02,Amazonas,VEN,Venezuela (Bolivarian Republic of),240
4792,410,VE0204,Autonomo Autana,True,2021-02-23T00:00:00,,VE02,Amazonas,VEN,Venezuela (Bolivarian Republic of),240
4793,410,VE0205,Autonomo Maroa,True,2021-02-23T00:00:00,,VE02,Amazonas,VEN,Venezuela (Bolivarian Republic of),240
4794,410,VE0206,Manapiare,True,2021-02-23T00:00:00,,VE02,Amazonas,VEN,Venezuela (Bolivarian Republic of),240
4795,410,VE0207,Autonomo Rio Negro,True,2021-02-23T00:00:00,,VE02,Amazonas,VEN,Venezuela (Bolivarian Republic of),240
4796,411,VE0301,Anaco,True,2021-02-23T00:00:00,,VE03,Anzoategui,VEN,Venezuela (Bolivarian Republic of),240
4797,411,VE0302,Aragua,True,2021-02-23T00:00:00,,VE03,Anzoategui,VEN,Venezuela (Bolivarian Republic of),240
4798,411,VE0303,Fernando de Penalver,True,2021-02-23T00:00:00,,VE03,Anzoategui,VEN,Venezuela (Bolivarian Republic of),240
4799,411,VE0304,Francisco del Carmen Carvajal,True,2021-02-23T00:00:00,,VE03,Anzoategui,VEN,Venezuela (Bolivarian Republic of),240
4800,411,VE0305,Francisco de Miranda,True,2021-02-23T00:00:00,,VE03,Anzoategui,VEN,Venezuela (Bolivarian Republic of),240
4801,411,VE0306,Guanta,True,2021-02-23T00:00:00,,VE03,Anzoategui,VEN,Venezuela (Bolivarian Republic of),240
4802,411,VE0307,Independencia,True,2021-02-23T00:00:00,,VE03,Anzoategui,VEN,Venezuela (Bolivarian Republic of),240
4803,411,VE0308,Juan Antonio Sotillo,True,2021-02-23T00:00:00,,VE03,Anzoategui,VEN,Venezuela (Bolivarian Republic of),240
4804,411,VE0309,Juan Manuel Cajigal,True,2021-02-23T00:00:00,,VE03,Anzoategui,VEN,Venezuela (Bolivarian Republic of),240
4805,411,VE0310,Jose Gregorio Monagas,True,2021-02-23T00:00:00,,VE03,Anzoategui,VEN,Venezuela (Bolivarian Republic of),240
4806,411,VE0311,Libertad,True,2021-02-23T00:00:00,,VE03,Anzoategui,VEN,Venezuela (Bolivarian Republic of),240
4807,411,VE0312,Manuel Ezequiel Bruzual,True,2021-02-23T00:00:00,,VE03,Anzoategui,VEN,Venezuela (Bolivarian Republic of),240
4808,411,VE0313,Pedro Maria Freites,True,2021-02-23T00:00:00,,VE03,Anzoategui,VEN,Venezuela (Bolivarian Republic of),240
4809,411,VE0314,Piritu,True,2021-02-23T00:00:00,,VE03,Anzoategui,VEN,Venezuela (Bolivarian Republic of),240
4810,411,VE0315,San Jose de Guanipa,True,2021-02-23T00:00:00,,VE03,Anzoategui,VEN,Venezuela (Bolivarian Republic of),240
4811,411,VE0316,San Juan de Capistrano,True,2021-02-23T00:00:00,,VE03,Anzoategui,VEN,Venezuela (Bolivarian Republic of),240
